Var1	Var2
R00968	Pyrimidine metabolism
R00969	Pyrimidine metabolism
R00970	Pyrimidine metabolism
R00973	
R00974	Pyrimidine metabolism
R00975	
R00976	Pyrimidine metabolism
R00977	Pyrimidine metabolism	beta-Alanine metabolism	Pantothenate and CoA biosynthesis
R00978	Pyrimidine metabolism	beta-Alanine metabolism	Pantothenate and CoA biosynthesis
R00980	Aminobenzoate degradation
R00982	Phenazine biosynthesis	Aminobenzoate degradation	Biosynthesis of secondary metabolites - other antibiotics
R00983	Tryptophan metabolism
R00984	Acridone alkaloid biosynthesis
R00985	Phenylalanine, tyrosine and tryptophan biosynthesis
R00986	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenazine biosynthesis
R00987	Tryptophan metabolism
R00988	Tryptophan metabolism
R00989	
R00990	
R00993	Propanoate metabolism	C5-Branched dibasic acid metabolism
R00994	Valine, leucine and isoleucine biosynthesis	C5-Branched dibasic acid metabolism
R00995	C5-Branched dibasic acid metabolism
R00996	Glycine, serine and threonine metabolism	Valine, leucine and isoleucine biosynthesis
R00997	Cysteine and methionine metabolism
R00998	Pyruvate metabolism
R00999	Cysteine and methionine metabolism
R01000	Propanoate metabolism
R01001	Glycine, serine and threonine metabolism	Cysteine and methionine metabolism
R01003	N-Glycan biosynthesis
R01004	N-Glycan biosynthesis
R01005	N-Glycan biosynthesis
R01006	N-Glycan biosynthesis
R01007	
R01008	
R01009	N-Glycan biosynthesis
R01010	
R01011	Glycerolipid metabolism	Methane metabolism
R01012	Glycerolipid metabolism
R01013	Glycerophospholipid metabolism
R01014	
R01015	Glycolysis / Gluconeogenesis	Fructose and mannose metabolism	Inositol phosphate metabolism	Carbon fixation in photosynthetic organisms
R01016	Propanoate metabolism
R01018	N-Glycan biosynthesis
R01019	Pyruvate metabolism
R01021	Glycerophospholipid metabolism
R01022	Glycine, serine and threonine metabolism
R01023	Glycerophospholipid metabolism
R01025	Glycine, serine and threonine metabolism
R01026	Glycerophospholipid metabolism
R01027	
R01028	
R01029	
R01030	Glycerophospholipid metabolism
R01031	
R01033	Fluorobenzoate degradation
R01034	Glycerolipid metabolism
R01036	Glycerolipid metabolism
R01039	Glycerolipid metabolism
R01041	Glycerolipid metabolism
R01043	
R01044	
R01045	
R01047	Glycerolipid metabolism
R01049	Pentose phosphate pathway	Purine metabolism
R01050	
R01051	Pentose phosphate pathway
R01052	
R01053	Purine metabolism
R01054	Purine metabolism
R01055	Pyrimidine metabolism
R01056	Pentose phosphate pathway	Carbon fixation in photosynthetic organisms
R01057	Pentose phosphate pathway	Purine metabolism
R01058	Glycolysis / Gluconeogenesis	Pentose phosphate pathway
R01059	Fructose and mannose metabolism
R01061	Glycolysis / Gluconeogenesis	Carbon fixation in photosynthetic organisms
R01063	Glycolysis / Gluconeogenesis	Carbon fixation in photosynthetic organisms
R01064	Galactose metabolism
R01066	Pentose phosphate pathway
R01067	Carbon fixation in photosynthetic organisms
R01068	Methane metabolism	Carbon fixation in photosynthetic organisms
R01069	Galactose metabolism
R01070	Glycolysis / Gluconeogenesis	Pentose phosphate pathway	Fructose and mannose metabolism
R01071	Histidine metabolism
R01072	Purine metabolism	Alanine, aspartate and glutamate metabolism
R01073	Phenylalanine, tyrosine and tryptophan biosynthesis
R01074	Biotin metabolism
R01075	
R01076	
R01077	Biotin metabolism
R01078	Biotin metabolism
R01079	
R01080	Pyrimidine metabolism
R01081	
R01082	Citrate cycle (TCA cycle)	Pyruvate metabolism	Carbon fixation pathways in prokaryotes
R01083	Purine metabolism	Alanine, aspartate and glutamate metabolism
R01085	Tyrosine metabolism
R01086	Arginine biosynthesis	Alanine, aspartate and glutamate metabolism
R01087	Butanoate metabolism	Nicotinate and nicotinamide metabolism
R01088	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis
R01089	
R01090	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis	Glucosinolate biosynthesis
R01091	
R01092	Galactose metabolism	Amino sugar and nucleotide sugar metabolism
R01093	Galactose metabolism
R01094	Galactose metabolism
R01095	Galactose metabolism
R01096	Galactose metabolism
R01097	Galactose metabolism
R01098	Galactose metabolism
R01099	
R01100	
R01101	Galactose metabolism
R01103	Galactose metabolism
R01104	Galactose metabolism
R01106	
R01108	Ascorbate and aldarate metabolism	Glutathione metabolism
R01109	Glutathione metabolism
R01110	Glutathione metabolism
R01111	Glutathione metabolism
R01113	Cysteine and methionine metabolism
R01115	Amino sugar and nucleotide sugar metabolism
R01117	Amino sugar and nucleotide sugar metabolism
R01120	
R01121	Terpenoid backbone biosynthesis
R01122	Zeatin biosynthesis
R01123	Terpenoid backbone biosynthesis
R01126	Purine metabolism
R01127	Purine metabolism
R01128	Purine metabolism
R01130	Purine metabolism
R01131	Purine metabolism
R01132	Purine metabolism
R01134	Purine metabolism
R01135	Purine metabolism	Alanine, aspartate and glutamate metabolism
R01137	Purine metabolism
R01138	Purine metabolism
R01139	
R01140	
R01142	Methane metabolism
R01143	
R01144	
R01145	
R01146	Methane metabolism
R01147	
R01148	D-Alanine metabolism
R01149	
R01150	D-Alanine metabolism	Peptidoglycan biosynthesis
R01151	Arginine and proline metabolism
R01152	Arginine and proline metabolism
R01153	Tropane, piperidine and pyridine alkaloid biosynthesis
R01154	Arginine and proline metabolism
R01155	Arginine and proline metabolism
R01156	Arginine and proline metabolism
R01157	Arginine and proline metabolism
R01158	
R01159	Histidine metabolism
R01160	
R01161	Histidine metabolism
R01163	Histidine metabolism
R01164	Histidine metabolism	beta-Alanine metabolism
R01166	Histidine metabolism	beta-Alanine metabolism
R01167	Histidine metabolism
R01168	Histidine metabolism
R01169	Histidine metabolism
R01171	Lysine degradation	Butanoate metabolism
R01172	Butanoate metabolism
R01173	Butanoate metabolism
R01174	Butanoate metabolism
R01175	Fatty acid degradation	Butanoate metabolism
R01176	Butanoate metabolism
R01177	Fatty acid elongation	Fatty acid degradation
R01179	Butanoate metabolism
R01180	Glyoxylate and dicarboxylate metabolism
R01181	
R01183	Streptomycin biosynthesis	Inositol phosphate metabolism
R01184	Ascorbate and aldarate metabolism	Inositol phosphate metabolism
R01185	Inositol phosphate metabolism
R01186	Inositol phosphate metabolism
R01187	Streptomycin biosynthesis	Inositol phosphate metabolism
R01188	Inositol phosphate metabolism
R01189	Inositol phosphate metabolism
R01190	
R01192	Galactose metabolism
R01193	
R01194	Galactose metabolism
R01195	
R01196	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Pyruvate metabolism	Butanoate metabolism	Methane metabolism	Carbon fixation pathways in prokaryotes
R01197	Citrate cycle (TCA cycle)	Carbon fixation pathways in prokaryotes
R01199	Propanoate metabolism
R01200	Amino sugar and nucleotide sugar metabolism
R01201	Amino sugar and nucleotide sugar metabolism
R01202	
R01203	
R01204	Amino sugar and nucleotide sugar metabolism
R01205	
R01207	Amino sugar and nucleotide sugar metabolism
R01209	
R01210	
R01211	Pantothenate and CoA biosynthesis
R01212	
R01213	Valine, leucine and isoleucine biosynthesis	Pyruvate metabolism
R01214	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis	Pantothenate and CoA biosynthesis	Glucosinolate biosynthesis
R01215	Valine, leucine and isoleucine biosynthesis
R01216	
R01217	One carbon pool by folate
R01218	One carbon pool by folate
R01220	One carbon pool by folate	Carbon fixation pathways in prokaryotes
R01221	Glyoxylate and dicarboxylate metabolism
R01224	One carbon pool by folate
R01225	One carbon pool by folate
R01226	Pantothenate and CoA biosynthesis
R01227	Purine metabolism
R01228	Purine metabolism
R01229	Purine metabolism
R01230	Purine metabolism
R01231	Purine metabolism
R01232	Purine metabolism
R01233	Starch and sucrose metabolism
R01234	Purine metabolism
R01235	
R01236	
R01237	
R01238	Aminobenzoate degradation
R01239	
R01241	
R01244	Purine metabolism
R01245	Purine metabolism
R01246	Arginine and proline metabolism
R01248	Arginine and proline metabolism
R01249	Arginine and proline metabolism
R01251	Arginine and proline metabolism
R01252	Arginine and proline metabolism
R01253	Arginine and proline metabolism
R01255	Arginine and proline metabolism
R01256	Glyoxylate and dicarboxylate metabolism	Methane metabolism
R01257	Pyruvate metabolism
R01258	
R01262	Glutathione metabolism
R01266	
R01267	Cyanoamino acid metabolism
R01268	Nicotinate and nicotinamide metabolism
R01269	Nicotinate and nicotinamide metabolism
R01270	Nicotinate and nicotinamide metabolism
R01271	Nicotinate and nicotinamide metabolism
R01273	Nicotinate and nicotinamide metabolism
R01274	Fatty acid elongation	Biosynthesis of unsaturated fatty acids
R01277	
R01278	Fatty acid elongation
R01279	Fatty acid degradation
R01280	Fatty acid biosynthesis	Fatty acid degradation
R01281	Sphingolipid metabolism
R01283	Sulfur metabolism
R01286	Cysteine and methionine metabolism
R01287	Cysteine and methionine metabolism
R01288	Cysteine and methionine metabolism	Sulfur metabolism
R01289	
R01290	Glycine, serine and threonine metabolism	Cysteine and methionine metabolism
R01291	Cysteine and methionine metabolism
R01292	Cysteine and methionine metabolism
R01293	Toluene degradation	Aminobenzoate degradation
R01294	Toluene degradation	Aminobenzoate degradation
R01295	Benzoate degradation	Aminobenzoate degradation
R01296	Benzoate degradation
R01297	Benzoate degradation
R01298	Benzoate degradation
R01299	Benzoate degradation
R01300	Benzoate degradation	Aminobenzoate degradation
R01301	Ubiquinone and other terpenoid-quinone biosynthesis	Benzoate degradation
R01302	Ubiquinone and other terpenoid-quinone biosynthesis
R01303	
R01304	Ubiquinone and other terpenoid-quinone biosynthesis
R01305	Bisphenol degradation
R01306	Benzoate degradation
R01307	
R01308	
R01309	
R01310	Glycerophospholipid metabolism
R01312	Glycerophospholipid metabolism
R01313	
R01314	
R01315	Glycerophospholipid metabolism
R01316	Glycerophospholipid metabolism
R01317	Arachidonic acid metabolism
R01318	Glycerophospholipid metabolism
R01319	Glycerophospholipid metabolism
R01320	Glycerophospholipid metabolism
R01321	Glycerophospholipid metabolism
R01322	Carbon fixation pathways in prokaryotes
R01323	
R01324	
R01325	Citrate cycle (TCA cycle)	Glyoxylate and dicarboxylate metabolism	Carbon fixation pathways in prokaryotes
R01326	Fructose and mannose metabolism	Amino sugar and nucleotide sugar metabolism
R01327	
R01328	
R01329	Galactose metabolism
R01330	
R01333	Glyoxylate and dicarboxylate metabolism
R01334	Glyoxylate and dicarboxylate metabolism
R01335	
R01336	
R01337	
R01338	
R01341	
R01342	
R01343	
R01344	D-Alanine metabolism
R01346	Alanine, aspartate and glutamate metabolism
R01347	Fatty acid degradation
R01348	Fatty acid degradation
R01349	
R01350	Glycerolipid metabolism
R01351	Glycerolipid metabolism
R01352	
R01353	Propanoate metabolism
R01354	Propanoate metabolism
R01355	Nicotinate and nicotinamide metabolism
R01357	Valine, leucine and isoleucine degradation	Butanoate metabolism
R01358	Butanoate metabolism
R01359	Propanoate metabolism
R01360	Synthesis and degradation of ketone bodies	Valine, leucine and isoleucine degradation	Butanoate metabolism
R01361	Synthesis and degradation of ketone bodies	Butanoate metabolism
R01364	Tyrosine metabolism	Styrene degradation
R01365	Lysine degradation
R01366	Synthesis and degradation of ketone bodies	Propanoate metabolism
R01367	Butanoate metabolism
R01370	Phenylalanine metabolism	Tropane, piperidine and pyridine alkaloid biosynthesis
R01371	Phenylalanine metabolism	Tropane, piperidine and pyridine alkaloid biosynthesis
R01372	Phenylalanine metabolism
R01373	Phenylalanine, tyrosine and tryptophan biosynthesis
R01374	Phenylalanine metabolism
R01375	
R01376	
R01377	Phenylalanine metabolism
R01378	Phenylalanine metabolism
R01381	Pentose and glucuronate interconversions	Ascorbate and aldarate metabolism	Amino sugar and nucleotide sugar metabolism
R01383	Pentose and glucuronate interconversions
R01384	Amino sugar and nucleotide sugar metabolism
R01385	Amino sugar and nucleotide sugar metabolism
R01386	Amino sugar and nucleotide sugar metabolism
R01387	Amino sugar and nucleotide sugar metabolism
R01388	Glycine, serine and threonine metabolism	Glyoxylate and dicarboxylate metabolism	Methane metabolism
R01390	Glyoxylate and dicarboxylate metabolism
R01392	Glycine, serine and threonine metabolism	Glyoxylate and dicarboxylate metabolism
R01393	Glyoxylate and dicarboxylate metabolism
R01394	Glyoxylate and dicarboxylate metabolism
R01395	Nitrogen metabolism
R01396	
R01397	Pyrimidine metabolism	Alanine, aspartate and glutamate metabolism
R01398	Arginine biosynthesis
R01399	
R01401	Cysteine and methionine metabolism
R01402	Cysteine and methionine metabolism
R01403	Fatty acid biosynthesis
R01404	Fatty acid biosynthesis
R01406	Fatty acid degradation
R01407	
R01408	Cyanoamino acid metabolism
R01410	Cyanoamino acid metabolism
R01411	Pyrimidine metabolism
R01412	
R01413	Pyrimidine metabolism
R01414	
R01415	Pyrimidine metabolism
R01416	Arginine and proline metabolism
R01417	
R01418	
R01419	Toluene degradation	Aminobenzoate degradation
R01420	Toluene degradation	Aminobenzoate degradation
R01421	Aminobenzoate degradation
R01422	Benzoate degradation	Aminobenzoate degradation
R01423	Purine metabolism
R01424	Phenylalanine metabolism
R01425	
R01426	Phenylalanine metabolism
R01429	Pentose and glucuronate interconversions
R01430	Pentose and glucuronate interconversions
R01431	Pentose and glucuronate interconversions
R01432	Pentose and glucuronate interconversions
R01434	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis
R01437	
R01440	Methane metabolism
R01441	
R01442	
R01443	
R01444	
R01445	
R01446	Pyruvate metabolism
R01447	Pyruvate metabolism
R01448	
R01449	Propanoate metabolism
R01450	Pyruvate metabolism
R01451	Steroid biosynthesis
R01452	
R01453	
R01454	Steroid hormone biosynthesis
R01456	Steroid biosynthesis
R01457	Steroid biosynthesis
R01459	Steroid degradation
R01460	
R01461	Steroid biosynthesis
R01462	Steroid biosynthesis
R01463	Primary bile acid biosynthesis
R01465	Glycine, serine and threonine metabolism
R01466	Glycine, serine and threonine metabolism
R01467	
R01468	Glycerophospholipid metabolism
R01469	
R01470	Glycerophospholipid metabolism
R01471	
R01472	
R01473	Amino sugar and nucleotide sugar metabolism
R01476	Pentose and glucuronate interconversions	Ascorbate and aldarate metabolism	Amino sugar and nucleotide sugar metabolism
R01481	Pentose and glucuronate interconversions	Ascorbate and aldarate metabolism
R01482	Pentose and glucuronate interconversions
R01483	Ascorbate and aldarate metabolism
R01484	
R01485	
R01492	Porphyrin and chlorophyll metabolism
R01493	
R01494	Sphingolipid metabolism
R01495	Sphingolipid metabolism
R01496	Sphingolipid metabolism
R01497	Sphingolipid metabolism
R01498	Sphingolipid metabolism
R01500	Sphingolipid metabolism
R01503	Sphingolipid metabolism
R01504	
R01505	Biosynthesis of siderophore group nonribosomal peptides
R01506	
R01507	Benzoate degradation
R01508	Benzoate degradation
R01511	Glycine, serine and threonine metabolism
R01512	Glycolysis / Gluconeogenesis	Carbon fixation in photosynthetic organisms
R01513	Glycine, serine and threonine metabolism	Cysteine and methionine metabolism	Methane metabolism
R01514	Glycine, serine and threonine metabolism	Glycerolipid metabolism	Glyoxylate and dicarboxylate metabolism
R01515	
R01516	Glycolysis / Gluconeogenesis
R01517	
R01518	Glycolysis / Gluconeogenesis	Glycine, serine and threonine metabolism	Methane metabolism
R01519	Pentose phosphate pathway
R01520	Pentose phosphate pathway
R01521	Pentose phosphate pathway
R01522	Pentose phosphate pathway
R01523	Carbon fixation in photosynthetic organisms
R01524	Pentose and glucuronate interconversions
R01525	Pentose and glucuronate interconversions
R01526	Pentose and glucuronate interconversions
R01528	Pentose phosphate pathway	Glutathione metabolism
R01529	Pentose phosphate pathway	Pentose and glucuronate interconversions	Carbon fixation in photosynthetic organisms
R01530	Lipopolysaccharide biosynthesis
R01533	
R01535	
R01537	
R01538	Pentose phosphate pathway
R01540	Pentose and glucuronate interconversions
R01541	Pentose phosphate pathway
R01542	Pentose and glucuronate interconversions
R01543	
R01544	Pentose phosphate pathway
R01547	Purine metabolism
R01548	Pyrimidine metabolism
