model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iBT721	met	db4p_c		db4p_c	3,4-dihydroxy-2-butanone 4-phosphate	C4H7O6P						id in bigg						{}
iBT721	met	dcamp_c		dcamp_c	N6-(1,2-Dicarboxyethyl)-AMP	C14H14N5O11P						id in bigg						{}
iBT721	met	dcdp_c		dcdp_c	dCDP	C9H12N3O10P2						id in bigg						{}
iBT721	met	dcmp_c		dcmp_c	dCMP	C9H12N3O7P						id in bigg						{}
iBT721	met	dctp_c		dctp_c	dCTP	C9H12N3O13P3						id in bigg						{}
iBT721	met	dcyt_e		dcyt_e	Deoxycytidine	C9H13N3O4						id in bigg						{}
iBT721	met	ddeacp_c		ddeacp_c	Dodecanoyl_acyl_carrier_protein	C12H22OX						id in bigg						{}
iBT721	met	decacp_c		decacp_c	Decanoyl_acyl_carrier_protein	C10H18OX						id in bigg						{}
iBT721	met	dgdag_LPL_c			Diglucosyl_diacylglycerol	X						not in bigg						{}
iBT721	met	dgdp_c		dgdp_c	dGDP	C10H12N5O10P2						id in bigg						{}
iBT721	met	dgmp_c		dgmp_c	dGMP	C10H12N5O7P						id in bigg						{}
iBT721	met	dgsn_c		dgsn_c	Deoxyguanosine	C10H13N5O4						id in bigg						{}
iBT721	met	dgtp_c		dgtp_c	dGTP	C10H12N5O13P3						id in bigg						{}
iBT721	met	dha_c		dha_c	Dihydroxyacetone	C3H6O3						id in bigg						{}
iBT721	met	dha_e		dha_e	Dihydroxyacetone	C3H6O3						id in bigg						{}
iBT721	met	dhap_c		dhap_c	Dihydroxyacetone phosphate	C3H5O6P						id in bigg						{}
iBT721	met	dhf_c		dhf_c	7,8-Dihydrofolate	C19H19N7O6						id in bigg						{}
iBT721	met	dhnpt_c		dhnpt_c	Dihydroneopterin	C9H13N5O4						id in bigg						{}
iBT721	met	dhor__S_c		dhor__S_c	(S)-Dihydroorotate	C5H5N2O4						id in bigg						{}
iBT721	met	dhpmp_c		dhpmp_c	Dihydroneopterin monophosphate	C9H12N5O7P						id in bigg						{}
iBT721	met	dhpt_c		dhpt_c	Dihydropteroate	C14H13N6O3						id in bigg						{}
iBT721	met	dhptd_c		dhptd_c	4,5-dihydroxy-2,3-pentanedione	C5H8O4						id in bigg						{}
iBT721	met	diact_c		diact_c	Diacetyl	C4H6O2						id in bigg						{}
iBT721	met	diact_e		diact_e	Diacetyl	C4H6O2						id in bigg						{}
iBT721	met	dimp_c		dimp_c	dIMP	C10H11N4O7P						id in bigg						{}
iBT721	met	din_c		din_c	Deoxyinosine	C10H12N4O4						id in bigg						{}
iBT721	met	dmpp_c		dmpp_c	Dimethylallyl diphosphate	C5H9O7P2						id in bigg						{}
iBT721	met	dnad_c		dnad_c	Deamino-NAD+	C21H24N6O15P2						id in bigg						{}
iBT721	met	dpcoa_c		dpcoa_c	Dephospho-CoA	C21H33N7O13P2S						id in bigg						{}
iBT721	met	drib_c		drib_c	Deoxyribose	C5H10O4						id in bigg						{}
iBT721	met	drib_e		drib_e	Deoxyribose	C5H10O4						id in bigg						{}
iBT721	met	dtdp6dm_c		dtdp6dm_c	dTDP_6_deoxy_L_mannose	C16H24N2O15P2						id in bigg						{}
iBT721	met	dtdp_c		dtdp_c	dTDP	C10H13N2O11P2						id in bigg						{}
iBT721	met	dtdpddg_c	dtdp4d6dg_c	dtdp4d6dg_c	dTDP_4_dehydro_6_deoxy_D_glucose	C16H22N2O15P2						id in old_bigg_ids	dtdp4d6dg; dtdp4d6dg[c]; dtdp4d6dg_c; dtdpddg; dtdpddg_c				replaced_id(in_old_id)	{}
iBT721	met	dtdpddm_c	dtdp4d6dm_c	dtdp4d6dm_c	dTDP_4_dehydro_6_deoxy_L_mannose	C16H22N2O15P2						id in old_bigg_ids	dtdp4d6dm; dtdp4d6dm[c]; dtdp4d6dm_c; dtdpddm; dtdpddm_c				replaced_id(in_old_id)	{}
iBT721	met	dtdpglc_c		dtdpglc_c	dTDPglucose	C16H24N2O16P2						id in bigg						{}
iBT721	met	dtmp_c		dtmp_c	dTMP	C10H13N2O8P						id in bigg						{}
iBT721	met	dttp_c		dttp_c	dTTP	C10H13N2O14P3						id in bigg						{}
iBT721	met	dudp_c		dudp_c	dUDP	C9H11N2O11P2						id in bigg						{}
iBT721	met	dump_c		dump_c	dUMP	C9H11N2O8P						id in bigg						{}
iBT721	met	duri_c		duri_c	Deoxyuridine	C9H12N2O5						id in bigg						{}
iBT721	met	dutp_c		dutp_c	dUTP	C9H11N2O14P3						id in bigg						{}
iBT721	met	dxyl5p_c		dxyl5p_c	1-deoxy-D-xylulose 5-phosphate	C5H9O7P						id in bigg						{}
iBT721	met	e4p_c		e4p_c	D-Erythrose 4-phosphate	C4H7O7P						id in bigg						{}
iBT721	met	eig3p_c		eig3p_c	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C6H9N2O6P						id in bigg						{}
iBT721	met	etha_c		etha_c	Ethanolamine	C2H8NO						id in bigg						{}
iBT721	met	etoh_c		etoh_c	Ethanol	C2H6O						id in bigg						{}
iBT721	met	etoh_e		etoh_e	Ethanol	C2H6O						id in bigg						{}
iBT721	met	f1p_c		f1p_c	D-Fructose 1-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	f6p_c		f6p_c	D-Fructose 6-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	fad_c		fad_c	Flavin adenine dinucleotide oxidized	C27H31N9O15P2						id in bigg						{}
iBT721	met	fdp_c		fdp_c	D-Fructose 1,6-bisphosphate	C6H10O12P2						id in bigg						{}
iBT721	met	fgam_c		fgam_c	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	C8H13N2O9P						id in bigg						{}
iBT721	met	fmet_c		fmet_c	N_Formyl_L_methionine	C6H10NO3S						id in bigg						{}
iBT721	met	fmn_c		fmn_c	FMN	C17H19N4O9P						id in bigg						{}
iBT721	met	fol_c		fol_c	Folate	C19H18N7O6						id in bigg						{}
iBT721	met	fol_e		fol_e	Folate	C19H18N7O6						id in bigg						{}
iBT721	met	for_c		for_c	Formate	CH1O2						id in bigg						{}
iBT721	met	for_e		for_e	Formate	CH1O2						id in bigg						{}
iBT721	met	fpram_c		fpram_c	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	C8H15N3O8P						id in bigg						{}
iBT721	met	fprica_c		fprica_c	5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	C10H13N4O9P						id in bigg						{}
iBT721	met	frdp_c		frdp_c	Farnesyl diphosphate	C15H25O7P2						id in bigg						{}
iBT721	met	fru_c		fru_c	D-Fructose	C6H12O6						id in bigg						{}
iBT721	met	fru_e		fru_e	D-Fructose	C6H12O6						id in bigg						{}
iBT721	met	fuc__L_c		fuc__L_c	L-Fucose	C6H12O5						id in bigg						{}
iBT721	met	fuc__L_e		fuc__L_e	L-Fucose	C6H12O5						id in bigg						{}
iBT721	met	fum_c		fum_c	Fumarate	C4H2O4						id in bigg						{}
iBT721	met	g1p__B_c			beta D-Glucose 1-phosphate	C6H11O9P						not in bigg						{}
iBT721	met	g1p_c		g1p_c	D-Glucose 1-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	g3p_c		g3p_c	Glyceraldehyde 3-phosphate	C3H5O6P						id in bigg						{}
iBT721	met	g3pc_c		g3pc_c	sn-Glycero-3-phosphocholine	C8H20NO6P						id in bigg						{}
iBT721	met	g3pe_c		g3pe_c	sn-Glycero-3-phosphoethanolamine	C5H14NO6P						id in bigg						{}
iBT721	met	g3pg_c		g3pg_c	Glycerophosphoglycerol	C6H14O8P						id in bigg						{}
iBT721	met	g3pi_c		g3pi_c	sn-Glycero-3-phospho-1-inositol	C9H18O11P						id in bigg						{}
iBT721	met	g3ps_c		g3ps_c	Glycerophosphoserine	C6H13NO8P						id in bigg						{}
iBT721	met	g6p__B_c			beta-D-glucose 6-phosphate	C6H11O9P						not in bigg						{}
iBT721	met	g6p_c		g6p_c	D-Glucose 6-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	gal1p_c		gal1p_c	alpha-D-Galactose 1-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	gal_c		gal_c	D-Galactose	C6H12O6						id in bigg						{}
iBT721	met	galt1p_c		galt1p_c	Galactitol 1-phosphate	C6H13O9P						id in bigg						{}
iBT721	met	galt_e		galt_e	Galactitol	C6H14O6						id in bigg						{}
iBT721	met	gam1p_c		gam1p_c	D-Glucosamine 1-phosphate	C6H13NO8P						id in bigg						{}
iBT721	met	gam6p_c		gam6p_c	D-Glucosamine 6-phosphate	C6H13NO8P						id in bigg						{}
iBT721	met	gar_c		gar_c	N1-(5-Phospho-D-ribosyl)glycinamide	C7H14N2O8P						id in bigg						{}
iBT721	met	gcald_c		gcald_c	Glycolaldehyde	C2H4O2						id in bigg						{}
iBT721	met	gdp_c		gdp_c	GDP	C10H12N5O11P2						id in bigg						{}
iBT721	met	gdptp_c		gdptp_c	Guanosine 3'-diphosphate 5'-triphosphate	C10H11N5O20P5						id in bigg						{}
iBT721	met	glc__D_c		glc__D_c	D-Glucose	C6H12O6						id in bigg						{}
iBT721	met	glc__D_e		glc__D_e	D-Glucose	C6H12O6						id in bigg						{}
iBT721	met	glcn__D_c		glcn__D_c	D_Gluconate	X						id in bigg						{}
iBT721	met	glcn__D_e		glcn__D_e	D_Gluconate	X						id in bigg						{}
iBT721	met	gln__L_c		gln__L_c	L-Glutamine	C5H10N2O3						id in bigg						{}
iBT721	met	gln__L_e		gln__L_e	L-Glutamine	C5H10N2O3						id in bigg						{}
iBT721	met	glntrna_c		glntrna_c	L-Glutaminyl-tRNA(Gln)	C5H9N2O2R						id in bigg						{}
iBT721	met	glu5p_c		glu5p_c	L-Glutamate 5-phosphate	C5H8NO7P						id in bigg						{}
iBT721	met	glu5sa_c		glu5sa_c	L-Glutamate 5-semialdehyde	C5H9NO3						id in bigg						{}
iBT721	met	glu__D_c		glu__D_c	D-Glutamate	C5H8NO4						id in bigg						{}
iBT721	met	glu__L_c		glu__L_c	L-Glutamate	C5H8NO4						id in bigg						{}
iBT721	met	glu__L_e		glu__L_e	L-Glutamate	C5H8NO4						id in bigg						{}
iBT721	met	glucys_c		glucys_c	gamma-L-Glutamyl-L-cysteine	C8H13N2O5S						id in bigg						{}
iBT721	met	glutrna_c		glutrna_c	L-Glutamyl-tRNA(Glu)	C5H7NO3R						id in bigg						{}
iBT721	met	gly_c		gly_c	Glycine	C2H5NO2						id in bigg						{}
iBT721	met	gly_e		gly_e	Glycine	C2H5NO2						id in bigg						{}
iBT721	met	glyald_c		glyald_c	D-Glyceraldehyde	C3H6O3						id in bigg						{}
iBT721	met	glyb_c		glyb_c	Glycine betaine	C5H11NO2						id in bigg						{}
iBT721	met	glyb_e		glyb_e	Glycine betaine	C5H11NO2						id in bigg						{}
iBT721	met	glyc3p_c		glyc3p_c	Glycerol 3-phosphate	C3H7O6P						id in bigg						{}
iBT721	met	glyc__R_c		glyc__R_c	(R)-Glycerate	C3H5O4						id in bigg						{}
iBT721	met	glyc_c		glyc_c	Glycerol	C3H8O3						id in bigg						{}
iBT721	met	glyc_e		glyc_e	Glycerol	C3H8O3						id in bigg						{}
iBT721	met	glyclt_c		glyclt_c	Glycolate	C2H3O3						id in bigg						{}
iBT721	met	glyclt_e		glyclt_e	Glycolate	C2H3O3						id in bigg						{}
iBT721	met	glycogen_c		glycogen_c	glycogen	C6H10O5						id in bigg						{}
iBT721	met	glycogen_e		glycogen_e	glycogen	C6H10O5						id in bigg						{}
iBT721	met	glytrna_c		glytrna_c	Glycyl-tRNA(Gly)	C2H4NOR						id in bigg						{}
iBT721	met	gmp_c		gmp_c	GMP	C10H12N5O8P						id in bigg						{}
iBT721	met	grdp_c		grdp_c	Geranyl diphosphate	C10H17O7P2						id in bigg						{}
iBT721	met	gsn_c		gsn_c	Guanosine	C10H13N5O5						id in bigg						{}
iBT721	met	gthox_c		gthox_c	Oxidized glutathione	C20H30N6O12S2						id in bigg						{}
iBT721	met	gthrd_c		gthrd_c	Reduced glutathione	C10H16N3O6S						id in bigg						{}
iBT721	met	gtp_c		gtp_c	GTP	C10H12N5O14P3						id in bigg						{}
iBT721	met	gua_c		gua_c	Guanine	C5H5N5O						id in bigg						{}
iBT721	met	gua_e		gua_e	Guanine	C5H5N5O						id in bigg						{}
iBT721	met	h2o2_c		h2o2_c	Hydrogen peroxide	H2O2						id in bigg						{}
iBT721	met	h2o_c		h2o_c	H2O	H2O						id in bigg						{}
iBT721	met	h2o_e		h2o_e	H2O	H2O						id in bigg						{}
iBT721	met	h2s_c		h2s_c	Hydrogen sulfide	H2S						id in bigg						{}
iBT721	met	h_c		h_c	proton	H						id in bigg						{}
iBT721	met	h_e		h_e	proton	H						id in bigg						{}
iBT721	met	hco3_c		hco3_c	Bicarbonate	CHO3						id in bigg						{}
iBT721	met	hcys__L_c		hcys__L_c	L-Homocysteine	C4H9NO2S						id in bigg						{}
iBT721	met	hdeacp_c		hdeacp_c	Hexadecanoyl_acyl_carrier_protein	C27H49N2O8PRS						id in bigg						{}
iBT721	met	hexacp_c		hexacp_c	Hexanoyl_acyl_carrier_protein	C6H10OX						id in bigg						{}
iBT721	met	his__L_c		his__L_c	L-Histidine	C6H9N3O2						id in bigg						{}
iBT721	met	his__L_e		his__L_e	L-Histidine	C6H9N3O2						id in bigg						{}
iBT721	met	hisp_c		hisp_c	L-Histidinol phosphate	C6H11N3O4P						id in bigg						{}
iBT721	met	hista_c		hista_c	histamium	C5H10N3						id in bigg						{}
iBT721	met	hista_e		hista_e	histamium	C5H10N3						id in bigg						{}
iBT721	met	histd_c		histd_c	L-Histidinol	C6H12N3O						id in bigg						{}
iBT721	met	histrna_c		histrna_c	L-Histidyl-tRNA(His)	C6H8N3OR						id in bigg						{}
iBT721	met	hmfurn_c		hmfurn_c	4-hydroxy-5-methyl-3(2H)-furanone	C5H6O3						id in bigg						{}
iBT721	met	hmgcoa_c		hmgcoa_c	Hydroxymethylglutaryl-CoA	C27H39N7O20P3S						id in bigg						{}
iBT721	met	hom__L_c		hom__L_c	L-Homoserine	C4H9NO3						id in bigg						{}
iBT721	met	hxan_c		hxan_c	Hypoxanthine	C5H4N4O						id in bigg						{}
iBT721	met	hxan_e		hxan_e	Hypoxanthine	C5H4N4O						id in bigg						{}
iBT721	met	idp_c		idp_c	IDP	C10H11N4O11P2						id in bigg						{}
iBT721	met	idt_c			L_Iditol	X						not in bigg						{}
iBT721	met	ile__L_c		ile__L_c	L-Isoleucine	C6H13NO2						id in bigg						{}
iBT721	met	ile__L_e		ile__L_e	L-Isoleucine	C6H13NO2						id in bigg						{}
iBT721	met	iletrna_c		iletrna_c	L-Isoleucyl-tRNA(Ile)	C6H12NOR						id in bigg						{}
iBT721	met	imacp_c		imacp_c	3-(Imidazol-4-yl)-2-oxopropyl phosphate	C6H7N2O5P						id in bigg						{}
iBT721	met	imlac_c			imidazole_lactate	X						not in bigg						{}
iBT721	met	imlac_e			imidazole_lactate	X						not in bigg						{}
iBT721	met	imp_c		imp_c	IMP	C10H11N4O8P						id in bigg						{}
iBT721	met	impyr_c			Imidazole_pyruvate	X						not in bigg						{}
iBT721	met	indlac_c			Indolelactate	X						not in bigg						{}
iBT721	met	indlac_e			Indolelactate	X						not in bigg						{}
iBT721	met	indpyr_c		indpyr_c	Indolepyruvate	C11H8NO3						id in bigg						{}
iBT721	met	inost_c		inost_c	myo-Inositol	C6H12O6						id in bigg						{}
iBT721	met	ins_c		ins_c	Inosine	C10H12N4O5						id in bigg						{}
iBT721	met	ins_e		ins_e	Inosine	C10H12N4O5						id in bigg						{}
iBT721	met	ipdp_c		ipdp_c	Isopentenyl diphosphate	C5H9O7P2						id in bigg						{}
iBT721	met	isobut_c			2_methylpropanoic_acid	X						not in bigg						{}
iBT721	met	isobut_e			2_methylpropanoic_acid	X						not in bigg						{}
iBT721	met	isoval_c			3_methylbutanoic_acid	X						not in bigg						{}
iBT721	met	isoval_e			3_methylbutanoic_acid	X						not in bigg						{}
iBT721	met	itp_c		itp_c	ITP	C10H11N4O14P3						id in bigg						{}
iBT721	met	lac__D_c		lac__D_c	D-Lactate	C3H5O3						id in bigg						{}
iBT721	met	lac__D_e		lac__D_e	D-Lactate	C3H5O3						id in bigg						{}
iBT721	met	lac__L_c		lac__L_c	L-Lactate	C3H5O3						id in bigg						{}
iBT721	met	lac__L_e		lac__L_e	L-Lactate	C3H5O3						id in bigg						{}
iBT721	met	lald__L_c		lald__L_c	L-Lactaldehyde	C3H6O2						id in bigg						{}
iBT721	met	lcts_c		lcts_c	Lactose	C12H22O11						id in bigg						{}
iBT721	met	lcts_e		lcts_e	Lactose	C12H22O11						id in bigg						{}
iBT721	met	leu__L_c		leu__L_c	L-Leucine	C6H13NO2						id in bigg						{}
iBT721	met	leu__L_e		leu__L_e	L-Leucine	C6H13NO2						id in bigg						{}
iBT721	met	leutrna_c		leutrna_c	L-Leucyl-tRNA(Leu)	C6H12NOR						id in bigg						{}
iBT721	met	lys__L_c		lys__L_c	L-Lysine	C6H15N2O2						id in bigg						{}
iBT721	met	lys__L_e		lys__L_e	L-Lysine	C6H15N2O2						id in bigg						{}
iBT721	met	lyspg_LPL_c			1_lysyl_phosphatidyl_glycerol__LPL_specific_	X						not in bigg						{}
iBT721	met	lystrna_c		lystrna_c	L-Lysine-tRNA (Lys)	C6H14N2OR						id in bigg						{}
iBT721	met	mal__L_c		mal__L_c	L-Malate	C4H4O5						id in bigg						{}
iBT721	met	mal__L_e		mal__L_e	L-Malate	C4H4O5						id in bigg						{}
iBT721	met	malacp_c		malacp_c	Malonyl_acyl_carrier_protein	C14H22N2O10PRS						id in bigg						{}
iBT721	met	malcoa_c		malcoa_c	Malonyl-CoA	C24H33N7O19P3S						id in bigg						{}
iBT721	met	malt_c		malt_c	Maltose	C12H22O11						id in bigg						{}
iBT721	met	malt_e		malt_e	Maltose	C12H22O11						id in bigg						{}
iBT721	met	man1p_c		man1p_c	D-Mannose 1-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	man6p_c		man6p_c	D-Mannose 6-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	man_e		man_e	D-Mannose	C6H12O6						id in bigg						{}
iBT721	met	melib_c		melib_c	Melibiose	C12H22O11						id in bigg						{}
iBT721	met	melib_e		melib_e	Melibiose	C12H22O11						id in bigg						{}
iBT721	met	mercppyr_c		mercppyr_c	Mercaptopyruvate	C3H3O3S						id in bigg						{}
iBT721	met	met__L_c		met__L_c	L-Methionine	C5H11NO2S						id in bigg						{}
iBT721	met	met__L_e		met__L_e	L-Methionine	C5H11NO2S						id in bigg						{}
iBT721	met	methal_c			Methional	X						not in bigg						{}
iBT721	met	methal_e			Methional	X						not in bigg						{}
iBT721	met	methf_c		methf_c	5,10-Methenyltetrahydrofolate	C20H20N7O6						id in bigg						{}
iBT721	met	mettrna_c		mettrna_c	L-Methionyl-tRNA (Met)	C5H10NOSR						id in bigg						{}
iBT721	met	mev__R_c		mev__R_c	(R)-mevalonate	C6H11O4						id in bigg						{}
iBT721	met	mi1p__D_c		mi1p__D_c	1D-myo-Inositol 1-phosphate	C6H11O9P						id in bigg						{}
iBT721	met	mlthf_c		mlthf_c	5,10-Methylenetetrahydrofolate	C20H21N7O6						id in bigg						{}
iBT721	met	mn2_c		mn2_c	Mn2+	Mn						id in bigg						{}
iBT721	met	mn2_e		mn2_e	Mn2+	Mn						id in bigg						{}
iBT721	met	mnl1p_c		mnl1p_c	D-Mannitol 1-phosphate	C6H13O9P						id in bigg						{}
iBT721	met	mnl_c		mnl_c	D-Mannitol	C6H14O6						id in bigg						{}
iBT721	met	mnl_e		mnl_e	D-Mannitol	C6H14O6						id in bigg						{}
iBT721	met	mql7_c		mql7_c	Menaquinol 7	C46H66O2						id in bigg						{}
iBT721	met	mqn7_c		mqn7_c	Menaquinone 7	C46H64O2						id in bigg						{}
iBT721	met	n2ppn_c		n2ppn_c	2_Nitropropane	C3H7NO2						id in bigg						{}
iBT721	met	na1_c		na1_c	Sodium	Na						id in bigg						{}
iBT721	met	na1_e		na1_e	Sodium	Na						id in bigg						{}
iBT721	met	nac_c		nac_c	Nicotinate	C6H4NO2						id in bigg						{}
iBT721	met	nac_e		nac_e	Nicotinate	C6H4NO2						id in bigg						{}
iBT721	met	nad_c		nad_c	Nicotinamide adenine dinucleotide	C21H26N7O14P2						id in bigg						{}
iBT721	met	nadh_c		nadh_c	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2						id in bigg						{}
iBT721	met	nadp_c		nadp_c	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3						id in bigg						{}
iBT721	met	nadph_c		nadph_c	Nicotinamide adenine dinucleotide phosphate - reduced	C21H26N7O17P3						id in bigg						{}
iBT721	met	ncam_c		ncam_c	Nicotinamide	C6H6N2O						id in bigg						{}
iBT721	met	nh3_c		nh3_c	Ammonia	X						id in bigg						{}
iBT721	met	nh3_e		nh3_c	Ammonia	X						without compartment(id in old_bigg_ids)	nh3; nh3[c]; nh3_c				manual check	{}
iBT721	met	nh4_c		nh4_c	Ammonium	H4N						id in bigg						{}
iBT721	met	nh4_e		nh4_e	Ammonium	H4N						id in bigg						{}
iBT721	met	nicrnt_c		nicrnt_c	Nicotinate D-ribonucleotide	C11H12NO9P						id in bigg						{}
iBT721	met	no2_c		no2_c	Nitrite	NO2						id in bigg						{}
iBT721	met	no2_e		no2_e	Nitrite	NO2						id in bigg						{}
iBT721	met	no3_c		no3_c	Nitrate	NO3						id in bigg						{}
iBT721	met	no3_e		no3_e	Nitrate	NO3						id in bigg						{}
iBT721	met	o2_c		o2_c	O2	O2						id in bigg						{}
iBT721	met	o2_e		o2_e	O2	O2						id in bigg						{}
iBT721	met	oaa_c		oaa_c	Oxaloacetate	C4H2O5						id in bigg						{}
iBT721	met	ocdacp_c		ocdacp_c	Octadecanoyl_acyl_carrier_protein	C18H34OX						id in bigg						{}
iBT721	met	octacp_c		octacp_c	Octanoyl_acyl_carrier_protein	C8H14OX						id in bigg						{}
iBT721	met	orn__L_c		orn__L_c	L_Ornithine	X						id in bigg						{}
iBT721	met	orot5p_c		orot5p_c	Orotidine 5'-phosphate	C10H10N2O11P						id in bigg						{}
iBT721	met	orot_c		orot_c	Orotate	C5H3N2O4						id in bigg						{}
iBT721	met	orot_e		orot_e	Orotate	C5H3N2O4						id in bigg						{}
iBT721	met	oxa_c		oxa_c	oxalate(2-)	C2O4						id in bigg						{}
iBT721	met	pa_LPL_c			phosphatidic_acid__Lb_plantarum_specific_	X						not in bigg						{}
iBT721	met	pacald_c		pacald_c	Phenylacetaldehyde	C8H8O						id in bigg						{}
iBT721	met	pacald_e		pacald_e	Phenylacetaldehyde	C8H8O						id in bigg						{}
iBT721	met	pan4p_c		pan4p_c	Pantetheine 4'-phosphate	C11H21N2O7PS						id in bigg						{}
iBT721	met	pant__R_c		pant__R_c	(R)-Pantoate	C6H11O4						id in bigg						{}
iBT721	met	pap_c		pap_c	Adenosine 3',5'-bisphosphate	C10H11N5O10P2						id in bigg						{}
iBT721	met	paps_c		paps_c	3'-Phosphoadenylyl sulfate	C10H11N5O13P2S						id in bigg						{}
iBT721	met	pea_c		pea_c	Phenylethyl_alcohol	X						id in bigg						{}
iBT721	met	pea_e		pea_e	Phenylethyl_alcohol	X						id in bigg						{}
iBT721	met	pep_c		pep_c	Phosphoenolpyruvate	C3H2O6P						id in bigg						{}
iBT721	met	pg_LPL_c			Phospatidylglycerol__LPL_specific_	X						not in bigg						{}
iBT721	met	pgp_LPL_c			Phosphatidylglycerophosphate__LPL_specific_	X						not in bigg						{}
iBT721	met	phe__L_c		phe__L_c	L-Phenylalanine	C9H11NO2						id in bigg						{}
iBT721	met	phe__L_e		phe__L_e	L-Phenylalanine	C9H11NO2						id in bigg						{}
iBT721	met	phenol_c		phenol_c	Phenol	X						id in bigg						{}
iBT721	met	phenol_e		phenol_e	Phenol	X						id in bigg						{}
iBT721	met	phetrna_c		phetrna_c	L-Phenylalanyl-tRNA(Phe)	C9H10NOR						id in bigg						{}
iBT721	met	phom_c		phom_c	O-Phospho-L-homoserine	C4H8NO6P						id in bigg						{}
iBT721	met	phpyr_c		phpyr_c	Phenylpyruvate	C9H7O3						id in bigg						{}
iBT721	met	pi_c		pi_c	hydrogenphosphate	HO4P						id in bigg						{}
iBT721	met	pi_e		pi_e	hydrogenphosphate	HO4P						id in bigg						{}
iBT721	met	plac_c			Phenyl_lactate	X						not in bigg						{}
iBT721	met	plac_e			Phenyl_lactate	X						not in bigg						{}
iBT721	met	pnto__R_c		pnto__R_c	(R)-Pantothenate	C9H16NO5						id in bigg						{}
iBT721	met	pnto__R_e		pnto__R_e	(R)-Pantothenate	C9H16NO5						id in bigg						{}
iBT721	met	polypi_c			Polyphosphate	X						not in bigg						{}
iBT721	met	ppaca_c			Phosphonoacetaldehyde	X						not in bigg						{}
iBT721	met	pphn_c		pphn_c	Prephenate	C10H8O6						id in bigg						{}
iBT721	met	ppi_c		ppi_c	Diphosphate	HO7P2						id in bigg						{}
iBT721	met	pppi_c		pppi_c	Inorganic triphosphate	HO10P3						id in bigg						{}
iBT721	met	pram_c		pram_c	5-Phospho-beta-D-ribosylamine	C5H11NO7P						id in bigg						{}
iBT721	met	pran_c		pran_c	N-(5-Phospho-D-ribosyl)anthranilate	C12H13NO9P						id in bigg						{}
iBT721	met	prbamp_c		prbamp_c	1-(5-Phosphoribosyl)-AMP	C15H19N5O14P2						id in bigg						{}
iBT721	met	prbatp_c		prbatp_c	1-(5-Phosphoribosyl)-ATP	C15H19N5O20P4						id in bigg						{}
iBT721	met	prfp_c		prfp_c	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	C15H21N5O15P2						id in bigg						{}
iBT721	met	prlp_c		prlp_c	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	C15H21N5O15P2						id in bigg						{}
iBT721	met	pro__L_c		pro__L_c	L-Proline	C5H9NO2						id in bigg						{}
iBT721	met	pro__L_e		pro__L_e	L-Proline	C5H9NO2						id in bigg						{}
iBT721	met	protrna_c		protrna_c	L-Prolyl-tRNA(Pro)	C5H8NOR						id in bigg						{}
iBT721	met	prpp_c		prpp_c	5-Phospho-alpha-D-ribose 1-diphosphate	C5H8O14P3						id in bigg						{}
iBT721	met	psd5p_c		psd5p_c	Pseudouridine 5'-phosphate	C9H11N2O9P						id in bigg						{}
iBT721	met	pser__L_c		pser__L_c	O-Phospho-L-serine	C3H6NO6P						id in bigg						{}
iBT721	met	ptrc_c		ptrc_c	Putrescine	C4H14N2						id in bigg						{}
iBT721	met	ptrc_e		ptrc_e	Putrescine	C4H14N2						id in bigg						{}
iBT721	met	pyam5p_c		pyam5p_c	Pyridoxamine 5'-phosphate	C8H12N2O5P						id in bigg						{}
iBT721	met	pydam_c		pydam_c	Pyridoxamine	C8H13N2O2						id in bigg						{}
iBT721	met	pydam_e		pydam_e	Pyridoxamine	C8H13N2O2						id in bigg						{}
iBT721	met	pydx5p_c		pydx5p_c	Pyridoxal 5'-phosphate	C8H8NO6P						id in bigg						{}
iBT721	met	pydx_c		pydx_c	Pyridoxal	C8H9NO3						id in bigg						{}
iBT721	met	pydxn_c		pydxn_c	Pyridoxine	C8H11NO3						id in bigg						{}
iBT721	met	pydxn_e		pydxn_e	Pyridoxine	C8H11NO3						id in bigg						{}
iBT721	met	pyr_c		pyr_c	pyruvate	C3H3O3						id in bigg						{}
